Small Unit Installation Postcode,Jan 2020 - Installation Quantity,Feb 2020 - Installation Quantity,Mar 2020 - Installation Quantity,Apr 2020 - Installation Quantity,May 2020 - Installation Quantity,Jun 2020 - Installation Quantity,Jul 2020 - Installation Quantity,Aug 2020 - Installation Quantity,Sep 2020 - Installation Quantity,Oct 2020 - Installation Quantity,Nov 2020 - Installation Quantity,Dec 2020 - Installation Quantity,Jan 2021 - Installation Quantity,Feb 2021 - Installation Quantity,Mar 2021 - Installation Quantity,Apr 2021 - Installation Quantity,May 2021 - Installation Quantity,Jun 2021 - Installation Quantity,Jul 2021 - Installation Quantity,Aug 2021 - Installation Quantity,Sep 2021 - Installation Quantity,Oct 2021 - Installation Quantity,Nov 2021 - Installation Quantity,Dec 2021 - Installation Quantity,Jan 2022 - Installation Quantity,Feb 2022 - Installation Quantity,Mar 2022 - Installation Quantity,Apr 2022 - Installation Quantity,May 2022 - Installation Quantity,Jun 2022 - Installation Quantity,Jul 2022 - Installation Quantity,Aug 2022 - Installation Quantity,Sep 2022 - Installation Quantity,Oct 2022 - Installation Quantity,Nov 2022 - Installation Quantity,Dec 2022 - Installation Quantity,Jan 2023 - Installation Quantity,Feb 2023 - Installation Quantity,Mar 2023 - Installation Quantity,Apr 2023 - Installation Quantity,May 2023 - Installation Quantity,Jun 2023 - Installation Quantity,Jul 2023 - Installation Quantity,Aug 2023 - Installation Quantity,Sep 2023 - Installation Quantity,Oct 2023 - Installation Quantity,Nov 2023 - Installation Quantity,Dec 2023 - Installation Quantity,Jan 2024 - Installation Quantity,Feb 2024 - Installation Quantity,Mar 2024 - Installation Quantity,Apr 2024 - Installation Quantity,May 2024 - Installation Quantity,Jun 2024 - Installation Quantity,Jul 2024 - Installation Quantity,Aug 2024 - Installation Quantity,Sep 2024 - Installation Quantity,Oct 2024 - Installation Quantity,Nov 2024 - Installation Quantity,Dec 2024 - Installation Quantity,Jan 2025 - Installation Quantity,Feb 2025 - Installation Quantity,Mar 2025 - Installation Quantity,Apr 2025 - Installation Quantity,May 2025 - Installation Quantity,Jun 2025 - Installation Quantity,Jul 2025 - Installation Quantity,Aug 2025 - Installation Quantity,Sep 2025 - Installation Quantity,Oct 2025 - Installation Quantity,Nov 2025 - Installation Quantity,Dec 2025 - Installation Quantity,Jan 2026 - Installation Quantity,Feb 2026 - Installation Quantity,Mar 2026 - Installation Quantity,Total Installation Quantity
3916,2,2,1,0,1,0,0,2,0,1,2,2,0,2,0,4,0,4,2,3,0,2,2,0,2,4,3,2,2,3,2,3,1,3,6,4,1,3,2,1,6,0,0,2,0,0,3,0,1,3,1,5,1,0,2,0,0,0,2,1,0,3,1,0,1,2,2,2,1,0,0,1,1,0,0,156
3918,0,0,1,0,1,0,1,1,3,2,3,6,2,3,2,3,0,0,4,4,5,2,3,0,1,5,4,4,2,1,5,8,3,2,0,0,2,2,6,10,6,5,2,3,5,3,5,4,1,9,3,4,7,2,8,4,3,3,3,7,3,4,4,5,2,1,13,6,6,5,2,4,2,4,1,273
3919,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,4,3,5,3,1,3,2,2,0,3,2,3,1,4,0,3,0,1,1,2,1,1,6,3,3,2,4,1,2,2,2,2,1,3,8,7,3,4,4,2,0,4,3,3,1,5,1,3,5,1,2,2,3,3,3,3,2,0,3,164
3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5
3922,9,11,22,59,23,31,38,44,16,19,11,22,25,25,29,9,23,24,29,28,28,31,40,38,22,68,62,32,53,65,37,23,36,54,44,26,22,47,25,15,13,14,11,9,7,15,16,11,8,23,11,23,31,15,13,22,14,19,18,14,18,11,5,14,14,13,9,14,7,13,11,7,4,2,4,2828
3923,0,4,8,7,5,3,3,6,3,2,2,1,0,2,1,1,4,1,1,1,0,4,2,1,0,2,4,0,4,2,6,6,0,2,2,3,0,1,5,3,2,3,0,0,1,3,1,1,0,0,0,0,1,0,1,0,3,1,3,1,1,0,3,1,1,1,1,0,1,0,0,1,0,0,0,212
3925,1,5,22,10,6,9,6,16,16,15,7,2,6,10,7,10,7,9,6,16,13,5,16,17,8,20,32,17,23,28,20,22,8,12,34,11,17,15,8,12,18,6,7,8,12,6,12,3,6,4,7,4,4,3,5,13,7,4,2,11,6,2,6,4,6,4,5,3,7,2,5,5,0,3,2,1130
3926,0,0,2,3,0,0,0,1,1,1,3,4,4,3,3,8,3,2,10,5,3,9,6,2,3,9,5,3,6,8,8,1,8,6,8,5,3,7,3,2,2,6,2,4,3,7,3,2,0,5,2,3,4,3,7,5,2,7,4,2,0,5,3,3,5,0,5,4,4,4,1,2,2,2,0,328
3927,0,1,0,1,3,1,2,0,1,0,8,2,2,0,2,2,3,2,5,0,3,5,4,0,2,0,1,1,5,4,3,7,5,3,10,5,2,4,4,1,1,3,3,2,0,1,2,0,3,5,3,3,6,1,0,1,5,3,4,2,1,3,2,2,1,1,5,3,3,0,4,2,2,4,2,210
3928,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,2,1,0,0,1,0,3,0,1,2,0,0,0,1,1,0,1,1,0,0,0,2,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,54
3929,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,4,7,2,0,3,5,0,4,1,5,3,2,2,0,3,0,2,0,0,1,0,0,3,2,1,1,0,0,3,2,4,2,5,1,0,2,0,0,1,2,0,1,1,1,2,1,1,1,0,2,0,141
3930,0,2,1,0,6,1,0,1,0,1,2,1,1,1,4,2,0,0,4,5,5,3,5,1,2,3,8,2,7,7,7,5,4,5,16,4,3,7,6,4,9,7,7,9,17,11,10,13,8,9,9,16,12,6,12,14,8,10,9,12,6,5,16,8,15,8,15,9,8,9,7,6,2,8,3,509
3931,9,5,2,4,1,2,9,1,0,2,14,6,3,3,7,8,6,7,4,12,5,6,9,17,5,7,6,4,9,6,11,20,13,8,17,6,5,13,17,5,16,9,12,16,21,22,17,19,20,21,19,25,18,19,11,24,24,20,22,12,18,14,16,18,13,18,23,17,11,11,7,3,9,14,4,978
3933,1,0,0,3,1,0,1,0,0,0,3,2,0,2,1,0,1,10,1,4,0,5,1,0,7,1,0,3,2,0,3,7,2,2,5,0,0,5,0,2,2,0,1,1,0,0,3,0,0,0,5,2,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,133
3934,0,2,1,2,1,0,2,1,1,0,2,0,2,54,4,0,2,6,7,4,1,6,4,6,1,5,5,4,5,5,6,4,13,2,7,6,4,12,13,9,16,13,6,7,16,18,17,12,11,21,17,14,19,10,16,19,9,15,7,12,8,12,16,8,10,11,8,13,11,12,10,16,6,6,3,672
3936,2,3,1,0,1,2,2,1,4,1,10,0,7,5,5,3,20,29,21,7,9,12,7,8,3,12,17,10,10,14,3,4,5,15,19,8,6,4,9,5,10,1,6,12,10,11,10,24,7,15,12,16,12,9,8,8,9,13,12,7,1,5,7,4,5,5,7,9,7,7,8,9,5,5,3,667
3937,0,0,0,1,0,1,2,1,0,1,6,3,3,2,3,3,1,1,6,6,2,4,5,0,2,2,4,2,9,3,8,2,2,1,5,4,0,3,1,3,3,3,4,0,2,4,2,3,1,1,1,1,2,2,1,1,1,3,1,1,1,3,1,0,3,1,3,2,0,2,2,1,0,0,0,208
3938,0,1,1,0,1,1,0,0,0,2,2,0,0,2,1,2,1,1,1,0,0,3,0,0,2,2,2,2,3,1,2,3,1,4,2,0,2,5,1,1,1,1,0,0,5,4,4,5,1,6,6,3,3,4,7,2,9,2,4,7,1,1,2,1,4,2,3,4,1,6,1,4,2,3,2,176
3939,3,2,1,0,5,4,1,2,1,5,5,6,2,10,0,3,4,7,6,11,7,5,38,8,11,13,18,8,15,13,12,14,17,27,14,9,10,12,18,11,9,19,12,16,11,11,15,7,9,18,8,15,15,12,6,7,7,19,12,1,17,13,21,11,9,17,18,13,13,12,11,7,6,11,8,828
3940,1,0,1,0,2,0,1,0,0,2,4,3,0,0,2,0,2,3,5,3,4,6,5,3,5,0,5,7,6,9,4,6,1,0,3,2,1,3,9,4,5,3,3,5,3,6,0,3,0,2,2,5,6,6,2,1,2,2,1,8,6,2,3,2,1,3,9,3,6,5,1,3,3,1,1,237
3941,0,3,1,1,1,1,1,2,1,2,5,13,1,16,9,11,13,7,9,9,18,12,18,15,20,14,13,9,22,9,18,10,15,20,12,15,19,15,16,14,17,12,7,16,10,18,11,13,8,16,5,8,19,5,14,10,14,13,18,8,11,7,5,8,12,3,10,11,10,8,12,8,4,7,6,830
3942,2,0,0,0,2,1,0,0,0,0,1,2,0,0,1,1,2,0,2,5,4,4,8,1,6,6,3,2,3,3,1,3,5,9,5,0,3,2,4,3,1,2,3,3,5,6,1,2,0,4,5,2,5,2,5,3,1,2,2,4,0,2,1,0,2,1,3,4,2,1,0,1,1,1,2,193
3943,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,1,0,2,7,1,1,1,4,3,4,6,1,0,3,3,1,3,4,0,3,1,2,1,3,1,9,3,4,2,2,2,3,1,1,0,2,2,3,2,2,1,1,1,1,2,1,2,2,1,0,5,1,0,0,1,0,132
3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,1,0,1,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
3945,0,1,0,0,1,1,1,6,3,0,0,2,0,1,3,0,3,4,4,4,5,4,5,5,4,1,4,1,3,4,1,6,2,2,2,3,1,1,1,0,3,2,0,0,0,1,0,2,1,0,1,1,2,0,2,3,0,2,1,3,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,172
3946,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,1,1,1,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44
3950,3,1,0,4,1,1,10,4,4,4,0,9,2,4,20,9,7,6,12,4,3,7,1,12,7,19,19,31,12,10,25,6,6,15,11,9,9,5,8,5,7,5,1,7,5,4,3,5,3,2,1,3,4,6,2,4,2,8,4,4,4,1,3,1,1,1,5,5,5,3,4,5,2,3,0,689
3951,0,0,0,0,1,1,0,0,1,1,1,0,4,0,2,5,3,0,4,7,3,3,5,2,1,3,3,3,3,4,4,0,5,4,1,1,1,4,3,1,1,1,1,2,0,1,1,2,0,0,0,1,1,2,1,1,0,1,1,1,0,0,1,2,2,0,1,1,1,2,1,0,0,2,0,178
3953,5,4,0,2,2,5,2,9,5,16,2,3,10,1,8,6,4,9,15,28,19,12,3,10,11,45,22,15,5,16,24,39,21,20,26,13,6,17,8,8,5,2,7,3,4,2,6,3,2,2,3,3,9,5,4,2,6,7,4,5,6,5,15,4,8,3,12,8,7,4,4,3,0,8,1,1105
3954,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46
3956,0,1,2,0,8,3,6,2,10,8,9,6,20,0,7,12,5,8,11,24,18,16,20,15,7,22,19,22,23,21,19,19,12,9,35,36,16,12,14,8,5,3,8,5,6,4,7,5,2,1,4,2,6,6,5,4,5,4,5,7,2,7,4,3,5,3,5,2,3,5,5,5,0,3,1,1033
3957,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,5,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,65
3958,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3959,0,0,0,1,1,0,0,0,2,4,4,0,1,1,5,13,6,3,6,7,5,8,6,2,3,10,3,9,3,4,7,4,3,8,7,27,6,4,4,6,2,3,0,1,1,0,1,1,1,0,1,1,3,0,0,1,0,3,0,0,2,1,1,1,2,0,1,4,2,2,0,1,0,1,0,312
3960,0,2,1,2,3,0,4,2,1,6,2,1,0,6,5,4,1,4,13,6,3,4,6,5,0,16,7,1,5,11,6,19,10,24,9,21,8,4,3,3,3,3,3,0,3,1,1,0,0,0,2,2,2,2,0,7,1,0,2,0,0,2,1,1,2,0,1,3,4,2,1,0,0,1,1,474
3962,0,0,0,0,0,0,3,0,1,1,0,0,0,3,0,1,1,4,1,2,2,1,1,0,2,7,7,2,5,2,2,1,4,8,2,10,5,0,1,1,3,0,0,2,0,0,2,0,2,0,1,1,0,1,2,2,5,0,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,185
3964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3965,0,0,0,0,0,0,1,2,0,2,0,0,0,2,2,2,0,0,1,2,2,0,2,0,0,0,2,0,0,0,0,1,2,0,2,2,2,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77
3966,0,1,0,0,2,0,0,0,0,2,1,0,0,1,0,1,0,0,2,7,1,0,0,1,4,2,1,1,0,2,0,2,5,1,4,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,102
3967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3971,1,1,3,3,2,1,7,9,10,16,3,3,7,14,18,29,10,19,22,27,8,14,14,8,16,6,18,9,25,17,4,11,84,41,8,26,5,5,13,7,6,3,4,4,2,1,3,1,1,0,0,4,3,0,1,1,2,3,0,9,1,0,2,1,0,2,1,1,3,2,2,0,1,0,1,902
3975,2,6,6,9,7,6,12,12,9,17,7,12,0,8,8,6,8,12,17,17,1,8,7,12,5,1,2,12,7,7,7,12,5,10,10,8,3,9,8,7,13,5,8,14,17,15,18,11,8,12,25,16,27,28,24,26,23,29,30,20,10,18,17,22,25,20,28,17,26,22,16,15,13,11,3,1052
3976,0,0,0,0,0,0,1,0,0,0,3,1,2,1,2,6,2,9,6,13,9,5,6,1,0,8,6,5,2,2,0,4,7,5,16,4,2,4,5,7,5,5,4,12,16,17,11,14,18,28,16,19,18,30,18,30,22,35,32,26,23,21,22,22,23,27,20,24,21,29,16,11,11,21,9,855
3977,8,5,6,7,10,29,27,6,7,3,23,19,12,10,17,23,19,34,38,48,33,46,41,33,25,34,23,14,23,33,22,34,27,39,29,27,12,23,38,26,34,27,27,54,61,71,75,59,79,84,77,91,108,97,121,120,121,132,129,97,103,121,105,101,140,107,148,130,154,168,118,96,76,72,30,4417
3978,0,2,0,10,1,1,1,1,0,0,3,2,3,4,3,4,3,2,1,3,7,10,4,0,3,6,24,15,19,31,13,24,17,18,27,12,8,23,21,13,36,41,37,27,42,49,55,37,33,33,48,53,52,52,55,51,55,75,71,64,53,110,80,87,103,115,99,111,98,118,92,100,56,81,42,2671
3979,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0,4,0,1,2,0,1,1,2,0,0,0,0,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
3980,5,7,6,1,4,1,11,2,0,3,16,9,7,21,13,7,3,10,4,17,17,15,26,11,20,11,11,12,52,17,15,6,23,30,5,3,4,9,7,4,8,5,0,5,2,4,3,3,2,0,3,3,5,1,1,4,2,3,5,0,1,2,3,1,3,3,3,3,3,2,2,2,1,0,1,593
3981,0,0,0,0,2,2,4,4,4,3,14,10,1,21,37,22,5,8,18,26,9,25,32,45,25,21,19,24,81,29,26,16,39,32,14,11,13,8,8,3,9,6,1,9,6,3,3,3,2,3,2,5,5,5,3,6,3,5,1,8,4,6,3,4,3,3,7,5,2,5,3,3,3,1,1,927
3984,5,5,10,19,16,12,25,11,8,15,20,9,11,7,25,19,19,17,20,11,22,17,30,40,25,32,34,18,39,29,32,19,16,53,48,15,20,18,17,10,20,14,5,10,8,14,14,4,7,6,9,7,12,4,7,9,5,7,8,8,6,6,6,6,4,4,12,3,5,3,4,8,5,1,4,1368
3987,0,0,0,0,0,1,6,5,2,4,1,6,4,2,4,2,2,6,1,6,2,4,2,3,5,3,8,1,4,4,8,6,3,4,5,3,16,2,1,1,0,1,2,0,2,3,1,0,1,2,0,0,1,0,2,2,2,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,2,0,236
3988,0,1,2,0,1,2,1,0,3,5,0,3,0,2,3,3,1,1,6,4,2,4,0,0,4,5,1,6,10,2,6,2,2,2,10,5,3,4,1,1,1,2,1,1,1,1,1,0,1,0,2,1,1,0,0,1,1,2,3,1,1,1,1,0,1,2,0,1,1,2,1,2,0,1,0,195
3990,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
3991,0,1,1,0,2,0,0,0,2,3,0,1,2,4,3,0,1,0,0,0,3,2,3,0,0,1,2,3,4,1,3,2,1,1,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
3992,1,3,2,1,2,1,3,5,1,1,0,1,1,1,5,5,2,2,4,2,1,5,6,3,3,2,9,9,8,9,6,0,1,9,6,2,1,2,7,1,1,1,4,2,1,5,0,0,0,0,0,1,2,0,2,1,1,2,2,2,3,0,2,0,5,4,1,0,0,1,0,1,0,0,1,259
3995,1,5,4,5,8,18,25,17,16,14,22,17,30,23,20,23,29,26,13,34,18,28,39,35,25,46,98,45,76,45,49,52,33,30,50,46,23,45,19,17,17,8,13,12,22,8,7,13,10,10,9,6,11,8,13,10,10,10,19,11,15,23,10,10,11,10,10,12,16,13,11,18,3,1,6,2384
3996,1,6,1,1,7,5,6,6,10,14,11,10,6,5,6,7,8,4,17,8,12,15,22,4,17,27,24,19,19,18,19,14,21,17,30,13,11,16,17,10,10,2,5,7,6,6,5,5,3,5,7,9,8,5,6,11,11,7,11,3,4,4,2,7,7,5,6,6,8,9,6,28,3,5,2,1170
4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,82
4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4005,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,84
4006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,0,2,0,4,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,56
4007,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,1,1,0,1,0,3,1,0,3,2,0,1,0,1,1,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,2,0,1,0,1,1,2,0,1,2,0,1,0,0,2,1,0,0,2,0,116
4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
4011,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,1,0,1,2,0,0,0,0,0,1,0,4,1,0,1,1,2,0,1,1,1,1,2,3,3,2,2,1,2,0,0,1,0,2,3,3,2,3,2,3,1,0,2,0,1,0,1,0,0,0,4,2,1,0,1,1,0,0,186
4012,1,1,1,0,0,1,1,1,2,2,1,1,0,1,1,0,4,1,5,1,2,3,0,1,0,3,2,2,3,1,4,3,1,3,4,1,1,4,1,2,2,3,2,1,4,3,1,3,4,3,1,2,5,1,1,5,3,3,2,3,1,2,2,2,2,4,6,1,8,4,3,3,4,4,2,376
4013,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,1,0,0,1,0,1,0,0,0,1,3,0,0,2,1,0,1,0,3,1,2,0,0,0,1,0,2,0,2,6,1,2,0,1,2,2,2,0,0,0,1,0,0,1,101
4014,2,1,1,0,2,0,3,8,21,14,2,1,2,1,2,1,1,3,1,3,3,1,2,1,0,2,6,2,5,4,4,2,1,4,0,1,1,5,3,1,5,5,3,3,4,4,6,0,2,2,3,1,4,0,2,6,0,8,1,0,1,0,1,2,21,2,0,2,1,0,2,2,2,2,1,564
4017,5,3,4,4,2,5,4,2,3,2,5,3,1,1,0,4,2,7,1,2,5,1,5,3,3,1,10,5,3,4,3,0,0,4,2,4,5,3,4,5,5,5,4,7,6,9,11,4,0,12,8,7,4,3,37,6,5,7,4,5,6,6,4,5,1,5,7,5,7,7,3,4,5,7,4,912
4018,0,2,0,1,1,1,2,0,1,0,1,0,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,2,0,1,2,1,2,1,3,2,0,5,1,5,1,2,1,3,2,0,4,1,2,3,0,2,0,1,1,5,6,2,3,1,0,1,1,1,1,233
4019,1,1,2,0,1,1,4,0,2,1,2,3,2,4,3,2,1,1,3,2,1,3,1,1,1,1,2,2,2,0,2,4,2,4,1,0,2,1,4,2,0,2,1,3,6,3,4,2,2,1,2,3,0,1,2,3,2,2,1,2,2,1,4,2,4,3,6,2,4,8,4,2,0,0,2,399
4020,5,5,7,4,4,5,15,4,10,4,12,5,7,6,4,13,11,9,10,6,7,12,13,6,6,6,7,2,5,9,12,6,8,11,8,6,1,9,3,5,7,5,7,7,6,10,7,4,2,2,8,4,4,7,5,8,8,2,3,6,0,4,4,6,10,4,5,5,5,4,9,7,4,6,5,923
4021,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,1,3,0,0,1,1,0,1,2,0,2,0,0,1,0,2,0,1,2,0,1,0,2,0,0,3,0,0,1,0,1,2,1,0,1,1,4,3,5,0,2,0,1,0,4,194
4022,1,2,3,3,2,2,3,0,1,0,3,1,0,4,4,2,4,0,0,2,3,2,4,3,0,0,4,0,1,1,4,0,3,2,3,1,0,0,1,1,1,0,2,1,2,0,2,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,5,0,2,375
4030,0,1,0,0,0,0,0,1,1,2,1,2,0,1,1,2,1,0,0,3,2,0,0,0,2,0,0,0,0,3,0,1,3,2,4,0,0,0,0,1,3,1,1,1,1,3,2,2,1,0,3,0,3,1,2,3,0,2,0,2,0,2,0,2,1,1,4,0,0,3,0,0,1,1,0,173
4031,1,0,1,0,1,0,0,0,2,0,0,0,0,7,2,1,0,0,0,0,0,2,0,4,0,0,1,1,0,0,1,2,0,0,0,2,1,1,2,1,0,2,1,2,7,0,2,1,2,1,1,0,2,2,1,0,1,0,1,3,0,0,1,3,2,0,4,2,0,4,1,0,1,3,0,181
4032,3,1,1,0,0,1,4,1,0,1,1,0,3,1,2,0,0,0,1,4,0,0,0,0,1,1,4,2,0,2,0,0,2,1,4,0,1,1,1,2,1,1,3,5,4,1,0,2,1,4,12,0,2,1,3,0,2,2,0,3,0,1,0,1,0,4,3,4,0,2,3,1,0,0,0,250
4034,4,1,0,3,2,5,6,4,3,20,8,0,3,3,5,4,6,5,5,6,9,8,9,16,0,14,16,11,15,14,8,4,4,4,8,11,1,4,4,3,7,11,11,13,22,16,16,16,8,16,19,17,15,20,9,14,22,10,13,7,2,6,14,6,8,8,6,12,6,9,9,7,3,9,4,1519
4035,1,8,5,3,7,7,8,5,9,6,10,2,2,4,12,4,7,6,4,10,6,5,5,4,0,4,6,3,9,4,9,5,7,4,5,5,3,4,0,8,14,7,11,2,11,5,5,18,4,7,3,6,11,6,2,5,5,4,9,4,3,3,5,5,1,7,4,1,6,6,4,7,3,8,3,961
4036,0,0,2,0,0,1,0,0,1,1,1,0,2,0,1,1,1,2,3,3,2,0,1,3,0,2,3,1,1,1,0,0,3,0,1,0,0,1,1,1,0,1,2,0,1,2,0,1,0,1,0,1,0,1,0,1,2,1,3,1,0,1,0,2,0,1,2,2,2,2,1,0,0,0,1,225
4037,0,0,0,0,0,0,2,0,4,1,1,0,0,0,1,0,2,0,1,0,0,1,2,2,3,1,3,1,2,2,3,0,2,2,1,0,0,0,0,1,0,2,1,2,0,2,0,0,0,0,2,0,3,0,0,0,1,0,0,1,0,1,0,1,0,2,1,1,1,0,0,0,1,1,1,241
